population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Toute la population,1,Décès,101,Canada,2,Femme,11,30-34 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,0.4471062152201,0.6047965126890928,0.3292114840065218
1,Toute la population,1,Décès,101,Canada,1,Homme,12,35-39 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,0.7790051468885706,0.9903318550420592,0.5627098677046405
1,Toute la population,1,Décès,101,Canada,2,Femme,12,35-39 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,0.5255307585533582,0.6762879402720295,0.38451359127007595
1,Toute la population,1,Décès,101,Canada,1,Homme,13,40-44 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,1.099847868787314,1.366724861429321,0.8535865711691687
1,Toute la population,1,Décès,101,Canada,2,Femme,13,40-44 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,0.7170577389482453,0.9276826364783449,0.5229035997405557
1,Toute la population,1,Décès,101,Canada,1,Homme,14,45-49 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,1.7331138863554527,2.1313222257299387,1.3550820236657215
1,Toute la population,1,Décès,101,Canada,2,Femme,14,45-49 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,0.952479755963811,1.2323452107486417,0.7216473078334816
1,Toute la population,1,Décès,101,Canada,1,Homme,15,50-54 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,2.406360875631815,2.8606951607207947,1.847930694761679
1,Toute la population,1,Décès,101,Canada,2,Femme,15,50-54 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,1.4201249670139646,1.842203680022327,1.1064218635415857
1,Toute la population,1,Décès,101,Canada,1,Homme,16,55-59 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,3.677118136024639,4.577995743652293,2.9192165469408335
1,Toute la population,1,Décès,101,Canada,2,Femme,16,55-59 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,1.9344343308784955,2.5118216194890355,1.4974914900543452
1,Toute la population,1,Décès,101,Canada,1,Homme,17,60-64 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,6.072187393723798,7.5993787402254664,4.983254365660484
1,Toute la population,1,Décès,101,Canada,2,Femme,17,60-64 ans,956,Infections respiratoires et tuberculose,169,Tous les facteurs de risque,3,Taux,2023,3.094207204075537,4.116057604127709,2.4051680119686933
